gas_injection_rate,wellhead_pressure,reservoir_pressure,water_cut,gor,tubing_diameter,well_depth,oil_production
3.780532256184443,167.00018886411323,3598.2869008350744,29.696812366288512,263.28665048814946,4.5,13253.084024229824,277.0416368051415
3.970716560086756,116.54701023243547,3840.2011867701867,39.01485013597687,781.661391102951,2.875,6259.406410475006,339.4491273659865
0.8332009328034067,549.3800503102862,1317.717413211273,19.92057635586908,1179.3955230910433,2.375,14030.975070493098,268.8218800626748
2.113095778449227,524.9658252621466,1464.4858377931596,92.77329721567591,1193.0822696359405,2.375,13642.306022615572,139.72112374870284
1.0214107678630837,482.688188899849,3834.208776349239,61.33224482054911,841.8060581183996,2.375,9645.82764439246,587.5990146860029
4.383965416440171,262.3629672811828,3209.605685004378,88.78166866797397,1005.1449612546811,2.375,12443.682043039906,30.38468646155099
3.304841570724011,373.63419713386025,3648.981474489319,28.82162664476765,1937.9322528225796,2.375,11194.450738181533,465.68676423588926
1.9890411118369213,516.1334346303211,1607.8979024060295,74.27963673470452,879.2272590145609,2.875,13030.756423377448,218.56874738275653
0.7860125762871064,447.7368012014186,2762.7576133282055,72.75657116905049,664.8082638679693,3.5,9318.051007859121,335.41818162692806
1.89942044772048,791.4498641504211,3103.418783252421,65.70728692732145,638.2406793201683,2.875,12858.084842443499,370.0734918433826
1.9633249491203617,195.5078267897132,3040.335656340918,91.73570265034604,1023.9763028674415,4.5,9624.56817065148,520.3165480575313
3.783227802521288,586.6011878333156,2224.4550726000944,37.387756930099975,1567.1362676904994,2.875,14409.657878427939,156.74426842603765
3.369008621098459,383.0231376730045,1046.1846750739255,12.418145741026944,570.7787315392518,2.375,9863.721008251476,77.62566126072042
4.49245734159347,399.73973044793036,2748.778170412789,63.81234162818577,1476.7330288533826,2.875,9626.192719337296,43.24243342658088
2.6249671632287717,602.3184359607234,1759.3046175388263,69.28443104533459,238.06968202894933,2.375,12850.718615635127,126.39034541184238
1.0381741067223578,584.7053059270588,2350.7627384286707,54.63075447858739,954.0793603711028,2.875,13215.77691760838,341.6618951578789
3.7096015425034774,793.8791955915318,3872.743045251452,19.647699847672644,1596.5571173650164,2.375,10544.891143211707,450.40805648419905
3.9235327187760385,189.87600261788765,2197.1059529273043,47.92331445858876,809.7193203939765,4.5,6797.978134950754,207.09891646771774
3.025747389062733,172.87675456891645,3519.40481999328,29.658024974067292,1214.7267826017192,2.375,9677.582309575795,473.9267750111226
3.9693523097955246,607.0371719901188,1565.6218172477534,40.609320175835464,568.9626190866395,2.875,14680.725029096784,10.0
2.7220801836397586,504.8708419044864,3017.3814940750863,61.29576470524307,1535.5917040271102,4.5,12529.861930391851,351.9662356408908
2.852297732218973,291.91246659186413,3931.0208633168304,70.79540055562929,294.1023858837673,2.875,13111.62603879132,322.5043646568688
2.423934582613473,155.59355829229062,1305.6793026188104,22.061345635627596,1734.5767607759005,4.5,5328.2549881924015,446.4237512009511
0.6143860703484283,159.96077471750138,1024.959826681576,38.505909261460566,556.7534955590027,3.5,9678.594626341599,172.27461699350187
0.98551142146987,725.9336122648828,2300.748377897843,25.570349244204774,1773.9164570749954,3.5,11466.211336575554,450.9686215822852
0.6414313355903041,234.30712730312004,1277.8764491541015,18.870003316877565,834.5526343409311,3.5,13300.326836280747,276.7345749937357
3.3638468506870116,326.3600934808645,3245.153049028694,74.42178589960464,1500.8304340540758,2.875,5492.736535827715,366.5205441725836
1.91460191484347,258.65948155889157,3743.6459915456767,86.37900597151427,774.6055360151393,2.875,13524.388856418731,433.93042022684483
2.7885681102411626,348.49741408235616,2302.0629181262766,35.17205764003479,1830.6410082223656,4.5,10484.009367419116,568.4781796740378
4.584049132667419,148.59668992226534,1776.134926466323,71.37149781550785,427.94682593307385,4.5,6973.139705760599,84.45922705453715
1.6218150311699373,463.3418536357893,2303.2099570198293,85.21455248961905,521.3356206906776,4.5,8172.5521644969995,283.1356767704781
2.3467231536603337,147.32879451455042,3170.3434535500032,80.381800000372,1087.4542252858441,4.5,7819.295517515608,535.5749732661371
3.899980123443719,660.2495554756531,1027.1624847411128,17.36727191122646,347.48919026866304,2.375,10308.590342884758,10.0
1.529591744712301,263.5984573373031,2768.3619684540918,90.84772874376932,552.7643324631715,3.5,5516.856799111318,434.3332007763635
0.8464095942295684,478.0083402231574,2839.8750546621372,35.78426184079893,1898.7794879816258,2.375,6585.361584999235,486.18768891660596
1.8038815381119562,716.0553612930207,2913.0647406878065,32.22786281151445,1957.6813900661969,2.375,13126.930433757825,485.4941054041831
1.2254957926430199,555.6141583330359,1726.0662399426317,5.930976091389132,877.2667927947595,2.375,6326.039907468111,413.32546012967174
4.683639435541579,473.07045058593474,3142.1581701343803,46.18649713996388,1861.914837825084,2.375,7333.96269458127,99.79647473608729
4.136541708039877,327.0336271807629,1274.1744589953291,10.356293485888227,1180.684416212177,3.5,9533.706056041574,65.40084577408558
3.3503169042969057,333.10133914073856,1597.8110094004023,23.61128298810547,685.5364385727808,2.375,10171.208881133305,205.99577031430778
4.42157265584473,568.6408686387331,3632.4101399634455,30.10954906789173,1464.3176979450775,4.5,12636.104796141586,229.52704932031932
4.116524346046015,795.8975528548173,3216.169452179699,76.83850073170998,1386.023251834743,2.875,9473.324266661879,191.9273132909445
1.3395652649871612,563.287432894565,1041.2366620340358,83.17142178761017,1980.42557439572,4.5,12898.646210355388,178.58081846646763
4.5165154932049,490.44839215901743,1745.1287811094007,28.73430015883962,677.0851173367099,2.875,11183.463070454574,10.0
2.927040088620428,611.4553571674722,1643.2194489794938,81.57632151823452,1409.7071047911238,4.5,6130.997394238225,285.95475340287453
4.133480698238282,425.6439285986027,1812.4189841109178,81.43693905013015,293.6427590530044,4.5,6563.314383928386,110.11551082965435
4.53241084965572,142.09963982054964,1742.6793108396591,72.64184028656298,404.5628696540949,2.875,9370.337254497708,10.0
1.9310156373733873,493.6077711145369,1187.5788872285373,13.936035831442247,207.05307491196788,3.5,8968.893930890395,270.826689616703
0.9952336603745454,770.3376991537662,2376.821549790461,65.58067045556925,1999.0292259074115,2.375,12435.442696372946,325.8230058477808
1.5257082314387376,222.71205965036177,3198.200424358495,89.77728613515403,1644.09265486546,4.5,10807.371397973518,504.7174589890701
2.4219850488181534,583.0034235744661,2820.195174152309,64.84134548287992,1616.1014265203735,3.5,8881.330810022493,401.13021749635413
4.181066446651219,240.65358206133953,3018.6150057942396,31.503600665244225,1117.5069355187234,2.375,6707.602834503856,256.3588743726501
4.373287624653545,475.0793791311569,1243.4475356087175,47.55503515592897,740.1207492297918,3.5,7268.371023254951,10.0
0.5312845873903582,167.67351475270374,3854.4721305303615,61.343879118350095,472.27571203281667,3.5,10755.010184690589,467.05128771134184
2.798362861599046,415.2596553807296,3515.4755015290743,48.50418882920784,712.4145299236346,2.375,9234.388048997924,429.32235244254286
2.3783495141695052,629.3143302266723,3415.270955486988,11.395529464442133,876.7481994724504,4.5,10149.27508860672,601.788834508254
1.4994851471182862,343.3000669672874,3468.9514151253024,29.64608424194196,1561.3581745645292,3.5,6706.774353022337,589.121731507671
1.0393941530015727,565.4382071410525,3798.131524398284,76.22762290259509,1171.3912200256743,4.5,11629.062523445658,521.6036713352235
2.0192682713163257,656.8149725528104,2632.761898341093,81.83471437907416,339.4705277998688,4.5,13525.38740855967,327.66851365299533
4.743093667606336,749.0244736356169,1600.8460536028776,13.043503107979172,232.45221612604203,4.5,7579.395067869005,10.0
1.9544131940933984,264.24945729881745,2850.3508235576237,90.47674147787883,384.19792316131367,2.375,9915.142258318265,330.6872819658737
2.8345577978451475,379.5211410665157,3228.644481003817,31.238148695617888,938.8976846552828,2.875,14755.273290209017,397.7922446201303
3.6635853150283,206.6912093312922,3213.752180062076,62.9198051794184,1879.747250688233,4.5,8332.417405507276,393.71897593948654
2.136333210706823,794.7384515108627,2564.34707250064,71.4233888658847,1347.324466176599,2.875,10950.463449237612,390.6385979375816
4.873019372244323,748.9006775470067,1205.3761580007342,77.13489229059893,1643.2866197759272,2.875,5901.957002002444,10.0
4.8310128272395,477.96999119639173,2113.3388152903835,89.84622171146336,1039.4742701081873,3.5,11060.150024794431,10.0
1.6330203312141387,689.4233060634949,3762.299825390072,29.727357062738147,850.998949751077,4.5,5896.3177330461795,705.8746051237115
2.7376182765157346,464.67058409042954,2753.346729272278,81.55811318239768,395.1206708899209,4.5,14592.354353238221,248.14413984670125
1.8539523941754634,536.5099816019317,2614.99582976714,12.510255826439668,1776.6794399351688,4.5,12156.626520723114,575.8067421409575
1.7817822246986044,162.38710248121163,1806.5605431465806,66.97888610359131,1609.6880522502252,2.875,12881.597881357065,320.142259823351
0.6659912630953976,628.6892943477656,2105.3467597497365,70.48788430382866,502.6125756759052,2.375,12041.043607716369,193.07512324064652
3.243039502909536,189.39943854466438,3686.038267459508,64.38370791412544,1122.069014977269,2.875,10897.290360764659,493.0571646729396
2.7620556045298765,678.2473411767699,2999.389142580507,23.96989993283953,1077.2746542582408,4.5,9499.127810855054,501.1271874804034
0.731654380624952,647.4196613692701,3362.1610802569985,82.93909896644432,1325.1647948357515,4.5,13583.733797610625,427.51017089721046
1.7539090890647515,596.1212884200835,2363.0362692029653,16.041554020187526,1903.1364091842702,4.5,14568.35667543063,541.5711342274953
4.587196486849941,125.31226636733348,2890.7416583684735,5.09530519447893,1243.5885951724633,2.875,9990.361729040813,145.76609109252462
1.5780285080013758,312.18984916173,1745.1508262296225,68.15917410813165,1172.3910802015134,4.5,14315.35049155262,293.3405194554315
1.152026924410504,284.17879893759005,3116.382490850459,45.1701929471097,290.5812792823951,3.5,10833.329099885175,400.98831359342034
2.7025374212490334,352.09548523006333,2282.804001110012,80.66431189607422,313.2334568324431,4.5,10383.841868964333,278.58163023924527
4.935427043497703,161.34992273468697,2327.6365444442367,36.4227284005346,537.22422438822,2.375,9544.827329553566,10.0
1.589248721801752,755.870476121744,2947.966973730645,15.986465908232718,258.4473890451469,3.5,7092.877615301199,547.0731619045581
3.5246099633264536,487.66156849866337,3808.84186440678,79.46200828463762,1538.0352120260222,4.5,5037.196608180592,538.5628110156243
3.927288268979229,313.86701746061647,1192.0190398258628,52.14641500580681,1501.9945471891338,3.5,7415.062268560612,106.54662944698885
1.5693689479657986,377.8870619519984,3474.229712041023,17.973600277083715,444.9012219769573,4.5,10097.23171603565,523.537559164973
3.776973568753368,413.041778353385,1877.1493312365792,68.43647986571234,1704.9420214315057,2.375,8799.599522597526,129.2583272400281
2.1550240972366392,520.4160333524321,2331.758363519133,48.55579565650255,478.6148627230016,4.5,9484.852280026338,405.964251937004
3.3453762376711076,460.9755993875484,1065.7399863250268,57.40973331283038,742.1160565952458,3.5,14806.482195640496,10.0
3.3508836984240262,743.5743812500922,1903.138233502939,43.78534212962528,648.158418490457,2.375,8502.723706693276,233.02451058847558
2.910986078336413,447.87443803408115,2507.8937278903913,78.72735346271061,870.152777431486,2.875,9521.829393601078,348.5753952259913
0.9063039652448374,794.5106103763188,1168.528232042317,78.80845798988973,658.3947786019314,2.375,6335.155513528196,10.0
4.25886123015157,695.9974704215671,2473.2871881494957,67.3919380733167,1080.1116675892135,2.375,5479.577324369877,126.43047898350395
1.9435102923728111,245.95736005013507,3781.331886575282,10.013130852663915,933.3341864384338,2.375,12754.095145924946,645.4338758345639
1.339333296799344,751.4166502507413,1316.1796543234157,79.69111688088654,1975.8250834027879,3.5,10706.831750719786,259.6643675551385
0.6834881369964376,181.45647851983327,3293.322184226513,63.74623315062643,300.6674302308062,2.375,12607.04806043895,503.93463557520994
3.159018244347088,672.2147959438341,2229.013160127978,66.21729577040846,455.9264774972329,4.5,6498.627988865516,259.9608198957469
3.549039628290271,366.43630543360604,2965.5211435730143,34.48336983836781,295.08660903548446,2.375,10718.28771182691,430.6491017675751
0.5746452301753526,714.5820243115487,1780.709793955688,83.53155783491563,1326.5141509682765,2.375,7536.424743413756,165.2440423285538
2.8044187623467645,707.6396830752152,1478.4767876240749,68.91030202231146,298.11669934469523,4.5,7280.6181690001995,156.95918669176578
1.5192309883907207,664.1477800823347,1481.3878428136793,10.696094320273474,1705.591527277022,4.5,5115.260140529853,470.91833338913284
3.403277556842524,653.021305414943,1211.4758369294339,38.738913268585456,1121.48953522747,2.875,6303.407235690719,75.36354895409025
1.2846489305224615,313.27539736862855,1556.940114703729,84.20613438621346,1148.6137242467607,2.375,8092.6811149969535,279.6445735585432
3.609219821461097,156.64349813587654,2992.6581549669045,4.483686661251005,1210.8701138819497,3.5,6168.787605909391,420.63258282599577
2.2403090583524183,382.08612513561303,3645.0718355305244,91.3345788659947,507.46467135117933,2.375,14858.584404109375,316.18233613163704
4.715284949315305,221.46716049055607,3442.3770567734855,64.52044399035846,555.8425456060776,2.375,8086.326485239507,112.3111328789985
1.1188442486569696,586.4657622317231,3055.402929623452,59.98071787612078,773.8711811714085,4.5,6303.239467023282,496.3702880391789
2.0347985797261634,342.26980857644986,1331.295590233308,25.70312936635918,1268.2935484793325,2.875,6990.823128279577,380.360787469573
1.010630845582651,782.9271406019404,1867.5623388878494,23.635219930221822,578.2119966923862,2.375,10877.032283414765,307.0329963831896
4.661121282253532,548.6804541417324,1929.420625967407,89.49553085141658,409.3971088398702,3.5,5640.435238647885,10.0
4.448027090214414,675.7363945440527,1749.8708391928635,28.33588315224166,1946.210395553178,2.375,13624.341301411569,10.0
1.6607373247182002,192.76727091929388,2545.016979129169,73.67300318830495,239.56726665732123,3.5,14614.996792371472,373.3252938003361
3.4699282071538056,703.4101375908358,2606.6614446390176,37.34657082967252,1644.855329604839,4.5,7467.474206673809,393.5979965869647
4.177499900905471,745.930033359376,2070.6579255133306,13.229136724546878,1618.4632692350397,2.875,9500.952685908593,173.80583657038358
2.9984036521975805,440.94334317325513,2061.367476209308,1.0179532810591003,734.9854049211727,2.375,5221.344510294971,476.5244469392843
2.8834276026020293,524.3770564256843,3485.666793718244,51.704447016448825,444.12790881316414,2.875,11407.102247272214,331.5705705918348
1.5883353090520327,635.3668606320969,3367.878544959057,92.6989877621486,462.13156406976213,2.375,9139.26058052589,315.9417049268437
0.9189624551265465,222.38703908228877,1923.3874950422369,35.06793841187442,1455.3769110269466,3.5,7700.584661015557,351.3000195011535
4.5374709107899704,451.7962535244097,3741.365331619778,33.93327172933926,1357.0518639551126,2.875,7068.371106166085,200.54604475595488
4.551881257234987,379.06411944061915,3858.445051007518,32.688703695697,1608.942213652496,2.375,11540.230776587605,236.42567411251508
3.348956557729706,202.46179451357438,1980.2276260901226,49.45166454396155,1887.4661103183885,4.5,9162.170310323145,376.34042730119535
2.0256340597191533,357.274095604072,2063.2748463791645,41.86316392530789,1445.4692538798656,3.5,6796.59289029912,412.7067674582728
2.071443085756974,147.7206165698455,2516.9024602658765,83.59188953906637,480.53276579259824,2.875,11891.09081486824,315.78091093412536
3.766800554916077,118.06833486464089,3823.3624376010207,48.02447521373158,638.1967101777393,2.375,10650.722830366936,235.6512181832216
4.536996169786597,194.61640240837593,3628.9582994269344,48.23699462791404,1715.9487155716063,2.875,13586.720549294962,55.786328134504416
4.491888909193028,774.1805781124217,1307.7038877507694,13.145301498452877,576.7509365015754,2.375,6174.758988764929,10.0
4.009439956359307,484.67067512651187,2178.1922298142485,93.36025638648667,330.54017051806653,3.5,12856.666019444561,10.0
3.389142407694295,776.075512807254,2660.1135692493153,23.74742463253882,1465.9040972760508,4.5,11735.16786817259,435.469890741432
0.8786298424777197,402.7485148310924,2509.39741765462,6.969586408662253,924.5474398822556,3.5,6150.109368280979,530.3792308780938
1.227329213425762,318.2712931596817,1581.589203810678,62.99889365264484,1856.0720945826265,2.875,11948.207298717207,323.1971581877028
4.543493848371857,454.2993039881709,3576.4503135044642,56.559805164902905,1370.4591279685908,2.875,9415.472888798304,130.9548659014962
3.2289307684681545,407.6581820430371,3030.822348990512,39.43883712931084,362.75416002498935,2.375,14449.847855558432,310.70505435536296
0.5413867322748334,173.96527898322074,3513.7251245554107,40.108262218664414,1906.1418210565894,3.5,6416.113506178993,608.6048029841559
0.9566219428971445,548.5784202831444,3576.292838048417,74.58107249941096,665.4030745524426,2.375,11428.33390815738,399.74926441730383
3.485757960986251,251.22672775671973,3245.067560997219,18.59270080946666,806.9824827313143,3.5,8819.80045462946,474.485485056397
0.5227771273079841,533.7115684284806,2317.631803749152,77.92406529976452,924.0687446303757,2.875,14568.146705908777,231.47856843021546
1.2236362313787439,555.1407646787073,2831.6402650462737,61.63097582002673,292.20373352776386,2.375,8299.748952902764,404.6975279739018
2.9693020521496374,206.4173971900537,1481.0962183592294,39.80212850905482,1093.7277600150887,2.375,14621.859094918002,183.10682991948428
3.6135283896171195,142.9447389774677,3020.936252424723,43.51271857546752,421.97328393552607,3.5,14014.858511007491,257.67065515712034
3.4338256677617025,646.5331102479079,1537.7597672178422,24.3814846826791,921.7465880390331,4.5,7703.8323531065635,235.0311337943051
1.509211892572519,421.8602966385241,3081.8487715304705,71.45086160621261,831.2776183857518,3.5,13035.417768264277,395.08016619420795
3.7048064960639113,140.71465685383305,1688.794482261906,48.72310051900044,1591.112150167706,4.5,14956.04201803506,137.24647049128333
1.5676208937356004,796.406422018837,1352.6539004506599,30.481181561235143,1645.706920938916,3.5,7526.630021712824,304.44770464285506
1.9642986417167048,140.44639269745664,1495.8534704288722,56.624760997290274,476.1431883003584,2.875,9367.771693233197,377.8973923593233
3.8592113230311087,586.5246602009872,1005.9764056572108,94.59477294487569,859.7921372826072,2.375,10201.807365667597,10.0
3.423348045712466,788.5752476843895,3156.2188535605906,41.34991656737262,872.035689857297,3.5,7949.311358038643,314.18781595309395
4.3215053472238,267.42607295114794,3197.2031471751375,87.46568307396886,472.5387990849531,2.875,5152.648396460298,184.099740124858
3.459258015351545,199.5745580810373,2544.8000497397784,32.77659979283378,1637.2163090921429,3.5,7201.292441975267,415.78238609287604
3.057388715009622,184.96945759570022,1484.088403166151,5.199607157873659,1473.0109910037618,2.375,7819.368843417585,409.62933478678906
0.9215364552264161,312.2926032973169,1250.6630125320692,19.403000105000743,542.6872153346625,3.5,9435.997013181872,253.64771074811608
2.154721113767451,170.7320677074527,1057.386899311861,39.77603861613,860.0994354688382,4.5,6711.024784134019,357.81051562543234
1.6934106545677645,584.5129391858923,1497.2445308956621,20.865318216484056,390.44904474172563,2.375,13732.543566916725,258.83608315776326
1.597953395205876,143.60425869104387,3672.5666049494403,0.021568630734276062,1330.7718747674792,4.5,12049.11132731336,608.449535775222
4.878547496386005,456.5954897048528,1724.6105251050453,86.92514608601509,418.4694641875154,2.875,5852.00477559662,10.0
